Label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
ham,-1.1517282,1.7934787,-0.23404992,-0.9102651,0.31241232,-0.5460813,1.2178481,-0.65206313,-0.31336883,0.36714292,0.0012555942,0.17871684,-1.1399689,0.4587703,0.2623341,-0.81093913,0.10686329,-0.055228487,-0.75030994,-0.448098,-0.37361336,-0.5446637,0.40929472,0.27303976,-0.97366655,-0.2428222,0.8182453,-0.29830348,-0.60814047,-0.14260215,0.26182815,-0.9761538,-0.36351895,-0.71067643,-0.41219515,0.43656462,0.30526438,0.020312838,0.10369678,0.07064043,0.045502782,0.4333681,0.11236195,0.62292904,0.43869042,0.19194612,-0.14261116,-0.10674293,0.1902721,0.11573937
ham,0.5449974,-2.0915482,-1.3656557,-0.012123585,-0.118568,1.2314667,1.1146563,-1.1382964,-0.6095247,1.851972,-0.65558,-0.44493455,0.7479551,1.5511179,0.6237197,0.5454024,0.39010924,0.6658683,-0.81816465,-0.50926846,1.2432196,-1.2419492,-0.44477198,0.115578294,0.61268616,-0.2591078,0.66145504,-0.74842495,0.7285837,0.45543468,0.72974557,-0.2110661,0.26432225,-0.536834,-0.2757899,0.12041381,0.4564617,-0.062340863,-0.67838836,-0.23309727,0.9943726,0.27974853,0.13852571,0.21442302,-1.4783841,0.14026123,0.3350539,-0.42445108,0.75353396,0.7808204
ham,-1.2738705,0.7416145,-1.4128106,0.09013097,0.104477584,0.899742,0.30199873,0.47092786,1.1638714,0.26126444,0.5952017,-0.7039682,-1.1716202,0.79359764,-0.23226117,-0.1867013,0.20559117,0.64310586,0.37134007,-0.018996779,0.755236,-0.7813292,-0.7624243,-0.0025446117,-0.20012668,-0.066642135,-0.3119453,0.6269787,-0.17038456,0.047273844,-0.6517954,-0.017998338,0.22200502,-0.07397416,0.25818452,0.21058482,-0.104075566,0.15866706,-0.3730243,-0.8288493,0.46907145,0.13808364,-0.076738775,0.54091454,0.7612715,0.6843438,0.95445955,0.15996164,0.0668844,0.09360475
ham,-0.5755377,-1.1016452,1.7960742,1.749589,-1.9974647,-1.3074389,-0.3077258,0.7202847,0.52621734,1.2846829,-0.6380808,1.219867,-0.24299076,-0.20520645,1.0517024,0.10514051,-1.3655552,-0.6099131,-0.7189917,0.4120007,-0.273273,-0.06199957,0.8053402,-0.99499,0.5135716,0.12893891,1.6538281,1.0004511,0.6278845,0.18446751,-0.1753656,-0.032992706,-0.22727299,0.06435925,0.042345464,-0.4017291,0.28486994,-0.43152145,0.7538833,-1.6287247,-0.010853112,-0.32385495,-0.42250144,0.6091045,-0.15726346,-0.8900167,-0.35591602,0.14764968,0.19490698,-0.046906166
ham,0.7929998,1.054568,-1.0173413,1.5757003,-1.07079,-0.11216245,-0.07322428,1.2474926,-0.98384666,-0.86704683,0.39887726,0.8374941,0.24732241,-0.55719703,0.6504424,0.1674071,0.48266107,-0.42622447,-0.4630551,-0.23965307,-0.9055912,0.19808781,-0.15871549,-0.13674465,1.0057881,-0.17196365,-0.19217658,-0.51453567,0.3311473,-0.05534607,0.15382907,0.3457594,1.3050748,-0.07252438,-1.320054,0.46406043,-0.10835324,0.06314329,0.3270936,1.0127587,-0.8119364,-2.0112505,-0.44559973,0.6501838,0.5256779,-0.26094398,-0.73309326,0.10509598,-0.5347646,0.09739386
ham,-0.9741509,-1.9937124,0.12999916,1.3794177,-0.052074134,-1.166571,-0.3960461,-0.6901963,0.7616434,-0.115180165,-0.10640254,-0.13066004,-0.32395312,0.16634652,-0.013149485,-0.30960166,-0.26283225,-1.1520523,-0.5296635,-1.5584853,-0.47157818,-1.0746304,1.2687805,-0.6493883,-1.4783614,-0.9099931,-1.0448747,0.5887371,0.71193075,0.88131356,-0.9925358,0.5109293,0.68148994,-1.2712427,-1.0333962,-0.4949728,-0.4444262,-0.28176594,0.26630968,-1.3746783,-0.5334941,0.5078299,-0.15509883,-1.1366588,-0.41408327,0.72356474,-0.16757026,0.049308717,0.38369972,-0.120295584
spam,0.20998633,-0.33296645,0.4617281,-1.2736775,0.9014053,-1.4276824,-0.0471555,-1.4925804,0.758169,-0.06825355,0.10876459,-0.010615144,-0.17786935,0.061192192,1.0514632,-0.45575574,0.1090354,0.30381522,-0.20098104,0.6051599,0.025288373,0.13660383,-0.48736775,0.13971567,-0.20974827,0.3158594,0.24503148,-0.042391002,-0.4158354,-0.3677954,-0.73964155,-0.08786887,0.2749857,-0.2991493,0.33155113,-0.1751481,1.1205257,-0.56750816,0.06778879,-0.6105599,-0.46591282,-0.1962153,-0.19056554,0.2893738,-0.22569677,-0.32254094,-0.24318492,-0.7087053,-0.111112714,0.016466498
ham,-0.02984935,0.9911372,-0.23745728,1.4033955,0.19040531,1.2323176,0.11034697,-0.4883065,1.7120323,1.0432541,0.45242962,-0.17960925,-0.30132657,1.3529313,0.19790848,-0.7213221,0.5088499,0.92543805,-1.1088921,-0.7191151,-0.025291175,0.3138788,-0.07779282,0.43469924,0.29432008,0.6975816,-0.5100946,-0.01689154,-0.7068436,-0.26969582,-0.5703497,0.01678054,-0.43557203,-1.1975838,0.124800056,0.17154235,-1.4510677,-0.16015387,0.69557744,-0.0957734,0.16929653,-0.18586087,0.7405651,-0.52965415,-0.5002363,0.08490437,0.027757443,1.6075299,-0.4948234,-0.031145446
ham,-0.08221185,0.4497481,-0.9209924,0.91832274,0.51019984,1.6276753,-0.17877936,0.764644,0.98995006,-0.54385173,0.31308657,-0.3036626,0.5080811,-0.19562976,0.39178544,0.09133375,0.6576264,0.5380852,-1.0811235,-0.34861857,-0.47573036,-0.88331956,0.45833945,-0.07275593,0.08132699,-0.0986796,0.18118799,0.275127,1.0384158,-0.3186319,-0.32468873,-0.31399518,1.0013593,0.23622763,0.29082555,-0.3912208,-0.080662385,0.15554819,-0.5696833,1.3827516,0.55647576,-1.0537343,0.8850385,0.5434203,0.34544972,0.2334517,-0.052409362,0.03254339,-0.017594814,-0.69623554
ham,0.3119699,1.9521797,-0.4131266,-0.43008125,-0.22819883,0.48102826,1.0550207,0.05023529,0.57346874,-0.44626072,-0.099511154,-0.32310712,0.91738856,0.16682261,-1.1538802,1.1357353,0.0790222,-0.0934905,0.25385526,-0.49821267,-0.3100495,0.8148287,0.6390452,-0.7713403,0.87651134,0.3179229,0.44504055,-0.16948321,-0.042850204,0.36481494,-0.21946946,-0.39042664,-0.19903503,-0.7798836,0.7475573,-0.25286984,-0.7825325,-0.2233564,0.7969656,-0.98003477,0.22976488,-0.17036773,-0.14992504,-0.787604,-0.85550904,-0.5715352,0.33869657,-0.24751908,-0.24167472,0.4967102
ham,-1.3436277,-1.561298,2.737181,-0.10045169,-0.693524,-0.034370683,-0.2510928,1.204501,0.6931778,0.9351715,0.31219468,0.42214045,-0.8653184,0.8371715,0.571419,0.9128906,-0.87691665,-0.70308197,-0.21476975,0.28187984,0.49372083,-0.3587049,0.27552548,-1.1682038,1.4037168,-0.601029,0.78252953,0.7615492,0.88115966,0.24698064,-0.12698293,0.09680691,-0.24593349,-0.0038784593,0.035122506,0.2462573,0.9801192,-0.27904972,0.17250599,0.3654828,0.014958084,-0.48930058,-0.5854135,-0.69637364,-0.27384362,0.25209048,-0.17453122,-0.15832621,0.82413256,-0.20705959
ham,-0.6080409,-0.22205079,-0.07919371,0.8862437,-0.19117224,1.4318813,0.8223356,1.2740428,0.3080531,0.28277192,0.41914722,-0.21515806,0.3514474,-1.8869085,0.65634364,0.21157426,0.76885617,-0.99591553,-0.82556975,-0.68596035,-1.656261,0.56994754,-0.76115006,-0.00502494,0.45901206,0.5503263,-1.1153891,0.33025622,1.6038753,0.28652543,-0.019631006,-0.6886162,0.14283063,-0.7022071,0.85836643,-0.85839516,0.22036028,-0.5088851,0.83123684,0.36912692,0.2645417,-0.3876474,0.49280167,0.31411958,0.7170992,0.421096,0.36609018,-0.9458307,-0.47087556,1.1434013
ham,0.20318711,-1.3393923,-1.5818809,-1.4364583,0.46017843,2.054219,0.42253685,1.227066,-0.7691984,0.15859413,-0.4319356,-0.35849783,0.3134892,0.4957976,-1.1105932,1.0078006,-0.9081346,-1.525172,0.43049958,0.70026296,0.90538645,-0.15229772,0.37914222,0.06790611,-0.030776888,-0.006070286,0.022616714,-0.4754039,0.3518914,0.53125226,0.02937597,-0.92183936,0.30008477,-0.7587856,0.9336961,0.57930195,-0.553926,0.51904875,-1.1797098,0.7815913,-0.7122375,-0.46171436,0.37195802,0.42084134,0.2674032,0.08171329,-0.94105405,0.45102784,0.452153,-0.25526994
ham,-1.1495862,2.4097164,-0.16779518,-0.29758817,-0.8677931,-0.20954081,1.7846358,0.9855654,-0.44941023,-1.392491,-1.1579884,-0.8304497,-0.3760775,0.024165325,-0.0010576546,0.12662363,-0.5732089,0.11657637,-0.01338258,-0.12472637,-0.17195675,-0.31090602,0.3813421,-0.37246117,0.12359023,-0.035318494,-0.24632359,-0.6566204,-1.2871674,0.55157435,0.038841866,-0.0520415,-0.98312193,-0.21118307,-0.5069687,0.12351242,-0.0724861,-0.67010593,-0.7919488,0.02614827,0.038948417,-0.13295639,0.2105083,1.0028646,-0.4715601,0.18071917,0.26131257,0.43022963,-1.2473552,0.08890238
ham,-1.0280769,-1.4521376,0.18749046,-3.2580836,0.8007136,-0.628221,1.1718483,-0.41047654,0.38085914,-0.5504619,-0.6816427,0.6604987,-0.26558498,0.851108,-0.91131085,0.63004404,0.17670384,0.96196485,-0.16413665,-0.51688504,-0.33158106,0.08232497,-0.66086334,-0.17398937,-0.3299474,0.28067622,0.35952237,-0.031111658,-0.2741621,-0.2634347,0.2953768,-0.3079086,-0.25160813,-0.23825768,-0.7927677,0.77849925,-0.35005432,0.071650885,-0.23522176,0.15999484,0.42213207,0.19356588,-0.023244157,0.119532496,-0.20400956,0.0318985,0.17003193,0.2833589,-0.10187858,-0.012886293
ham,1.1564004,-0.16029546,-0.37257487,-0.2880612,0.41500026,-0.8227857,-0.15723473,-0.30433965,-0.16432944,0.49266815,-0.88339716,-0.22495411,0.06588766,0.8173424,-0.7303094,-0.26421872,0.27366674,-0.04787354,0.18598439,-0.082119524,-0.51302785,0.86904836,0.25527585,0.43456334,0.14951351,0.12824506,-0.53198475,-0.16829571,-0.6612935,-0.39625412,-0.012852179,0.20414482,-0.67677015,0.035151616,0.8904373,0.18046033,-0.34493613,-0.10083794,0.13973622,0.8425098,-0.5460088,-0.5676923,0.56625605,-0.29856414,0.28885338,-0.12314756,-0.361202,-0.017468572,-0.04765582,0.35479203
ham,0.032942295,1.370414,0.38100982,-1.0054715,0.12699598,-0.032846056,1.2280273,-0.083543375,0.038971663,-0.58716214,-0.60250145,-0.25570902,-0.57900906,0.17397663,-1.0001906,0.023079872,0.18967512,-0.20584849,-0.116922855,0.431803,0.36083752,-1.2117286,-0.090913475,-0.17708887,-0.55288255,0.5332753,0.15665503,-0.15540534,0.15974396,-0.26687884,0.033547945,0.020350024,0.08916574,-0.49890652,-0.5779805,0.4041841,-0.11690037,-0.469973,-0.45169044,-0.20472239,0.061610423,-0.023095667,0.1353532,-0.045683205,-0.37267724,-0.22942336,0.057960026,0.05164647,0.4096759,-0.27146816
ham,-1.0965414,0.21385473,0.5003791,1.0256674,0.40551084,0.19205606,-0.543049,-2.282022,-2.1791162,-0.4316006,0.4494519,-0.20682323,-0.033235244,0.5199133,-0.23733018,-1.2051413,1.0304806,1.2604306,-0.7772201,0.99838257,0.18728153,0.8393102,-0.4111777,-0.09615883,0.48677054,0.23379427,0.40187055,-0.41289133,0.07699624,-0.036451012,0.69305587,0.08057313,-0.2954323,0.04476157,-0.19752786,-0.348639,0.06147076,-0.03208887,-0.8848592,-0.44484353,-0.33298057,-0.28635362,-0.5128178,-0.1784957,0.2220462,0.28722408,0.47464246,-0.084584594,-0.23682326,0.2808831
ham,-0.26704454,0.5989124,-0.7319558,0.58044845,0.8417192,0.18146202,1.1760485,0.54206645,1.1570104,-0.31438515,0.8063481,-0.4312726,0.09168208,1.0511271,-1.1963264,0.29271227,-0.16781136,-0.37164518,-0.5853476,0.666609,0.45407245,-0.38670406,0.22707698,-0.57423145,0.4452081,-0.36642835,0.06035778,0.09386653,0.7280332,-0.28327203,-1.5244809,0.119055614,-0.75562537,-0.46711573,-0.02502796,0.52336484,-1.2252952,0.45913926,0.5676081,0.2760986,0.36295027,-0.16799791,0.04986897,0.3013133,0.15694037,0.41789082,0.5272802,0.22997522,0.23198304,0.136801
ham,-1.5924594,-0.74172544,-1.325979,-0.41105294,-0.037196815,0.26842353,0.74616176,-1.4229339,2.1384869,-0.19535467,0.2955572,-1.4991446,1.0243689,-0.7917454,0.07387927,1.0238328,0.30039313,-1.0753996,0.43877104,1.1109475,0.60246646,0.018652823,-0.50667715,-1.4192762,1.3100537,0.3649331,-0.64844984,-0.65896,-0.82005894,-0.01422894,-0.37871802,-0.5532104,-1.0308238,0.44384015,-0.25878012,-0.20648095,-0.34002966,0.67590564,-0.28027615,-0.06793313,0.9186648,-0.0040411428,-0.67477536,0.9417769,0.5208774,0.010054231,0.98213005,-0.8623749,0.59676754,-0.8207774
ham,0.027148962,0.878642,0.6227324,-0.0074664056,0.74240535,-1.1087692,0.34990162,0.810779,-0.690083,1.0528953,-0.6426912,0.68008715,0.5979346,0.25995937,-0.66289353,-0.18636774,-0.43206307,0.55744517,-0.35466635,-0.5111629,0.2637889,0.024675842,-0.14729069,0.58551854,0.6300491,0.36245802,0.34180036,-0.40165997,0.16777512,-0.35507613,-0.08576065,0.43864828,0.5096506,-0.55373573,1.0619209,0.677911,-0.2874798,0.32328305,-0.23936062,-0.25044337,-0.3595186,0.17955373,0.5985871,-0.3319149,0.75061166,-0.52816397,-0.22953314,0.01754865,-0.06019461,-0.64323914
ham,-0.115730524,0.15833277,1.1253741,1.3737731,0.3610626,0.74167544,0.46317568,0.8029767,-0.12427464,-0.8983766,-0.6086481,-0.125528,0.8421987,-1.6335721,0.17891243,1.0757744,0.032120615,0.23772606,-1.5575353,-0.31720886,-0.71105903,0.51646924,-0.6510851,-0.19559786,0.93191767,0.06965389,0.020170964,-0.30706006,0.07418081,-0.59794575,0.34998998,-0.46784258,0.2410064,-0.13683078,-0.2583755,0.3337322,0.14641137,-0.07081253,-0.58396435,0.7070387,0.59969515,-0.5588759,0.5714522,0.38098454,-0.36963633,-0.099242344,0.10438541,-0.034611344,-0.082117975,-0.25125194
spam,2.4552534,-0.08387411,1.4068637,0.36206043,0.8026505,-0.56873125,-0.26836652,-1.2190087,0.49746895,-0.22742268,-0.4256485,-0.24338675,-0.21675298,0.63044846,0.98213255,-0.20963383,-0.32913253,0.5342746,0.10795218,-0.47032514,-0.5735101,-0.5527249,0.5488126,-0.05362937,-0.14483412,0.677723,-0.1654591,0.026341528,-0.23557657,-0.88907534,-0.4760294,0.019804895,0.20192191,-0.6841098,-0.3726996,-0.5594191,0.1460574,-0.68220097,-0.31411076,0.9099405,0.26733094,0.34338108,-0.23180082,0.045008898,-0.72699666,0.5988542,0.465087,0.5452037,0.12622774,-0.0025218353
ham,-1.2240279,-0.754149,1.1364586,-0.16982438,1.6928735,-0.73775506,-0.93445635,0.21564211,-0.025487095,0.30815515,0.36817652,-0.39139435,0.44127432,-0.35991016,0.15703526,0.5913193,-0.9824929,-0.5942704,0.2820403,-1.1896744,-0.039215267,-0.093114674,-1.1731207,-0.2092236,-0.022494107,-1.0666859,0.29399562,-0.30671167,0.23653084,0.05731511,-0.19184598,-0.22597589,0.28128543,0.051800042,0.17113519,-1.0735825,0.036595132,-0.67111677,-0.112396,0.6015724,-0.51785433,0.33920613,0.36168867,-0.50423574,-0.8425338,-0.40943158,-0.49244508,-1.0686859,-0.1497221,0.31349468
ham,-1.2637655,0.90821964,0.48854947,1.0789272,-1.6648903,-0.9292711,0.35308337,0.30022115,-0.6908636,-1.0046158,-0.6354727,-0.5334004,0.0570862,-0.03871613,-0.00083993375,-1.1531023,0.8529432,0.0732131,0.37971497,-0.75908,-0.4292425,-0.4970391,-0.11586064,-0.12959749,-0.13639861,-0.5339812,0.052748904,-0.5113267,-0.67373824,0.1570395,0.11162042,-0.28899944,-0.6477893,0.2643593,-0.27435365,-0.056122497,-0.38034242,-0.5822009,0.12218593,-0.13469087,0.4880994,0.23635535,0.24669172,0.5896745,0.66527605,-0.026594609,0.35784405,0.4228215,-0.03642887,-0.28762987
ham,-2.6508663,-0.8399923,2.841707,0.1171786,0.51793224,-0.84222203,-1.505111,0.18728942,0.9868103,-0.2821804,0.44763058,-0.61115396,-0.002073437,-0.46464732,0.58978677,-0.05349046,-0.66825044,-0.35162598,-0.20278154,0.35514134,1.107394,-0.4830604,0.3816787,-0.90784764,0.45664516,-0.78254443,0.45044833,-0.4541596,-0.16332705,-0.0025261343,0.5958364,-0.4548548,-0.6017646,-0.07160078,-0.39209643,-0.12364288,0.42246822,0.02159641,0.4021562,0.25934193,-0.7985722,0.039130174,-0.24933931,0.34391272,0.4921666,-0.1672784,0.13179353,-0.2720632,0.3030343,0.03424371
ham,-1.2776703,-0.038912892,-2.2274332,0.7125801,-1.2092284,0.0064957887,-2.0194302,-0.49056885,0.20525405,-0.28919074,-1.9907342,0.37591186,0.19435695,-0.34091797,0.63639265,0.72979623,0.05969152,0.6003591,0.3584629,1.5567453,0.37506545,0.7727689,-1.1745591,-1.0225291,-1.0962293,-0.2173914,-1.6898537,0.5112375,-0.3974249,-0.03764218,-0.39270905,-0.13336836,0.05205316,-0.25825775,0.4994462,-0.28809687,-0.843256,0.0065805838,0.3202822,1.8667115,-0.012932301,-0.7360972,0.11217387,-0.40778255,-1.2053146,-0.43935677,-1.3694737,-0.51732653,-0.20266038,0.83719283
ham,-0.9212128,-0.51931745,-0.28371352,-1.3515223,-0.45015925,-0.27137783,1.4570854,1.3580756,0.44851562,0.100740224,-0.85859877,1.5941095,-0.47872236,0.7797377,0.62919945,0.20784539,0.1379556,-0.60126865,0.6370899,-1.0162811,0.21887659,0.023111433,-0.20514745,0.90692097,0.59152853,-0.4921999,-0.75696903,0.26102477,-1.3401624,0.00076809525,-0.8922632,-0.101070195,-0.051359452,-0.13591442,-0.14238583,-0.9211754,0.23098323,0.5722055,0.05881108,-0.74208903,0.15339327,0.114332095,0.6210082,0.69265246,0.4181255,-0.06843424,-0.651566,0.4557998,-0.4397071,0.17736426
ham,-1.7661526,0.33731157,-0.3751992,0.30787504,0.11874014,-0.0066940263,-0.49012852,-1.3407432,0.6476104,0.34477147,-0.43827218,-1.8671484,0.41815507,0.30590215,-0.7915723,-0.40512723,-0.4561356,1.0371733,0.5019674,-0.84910256,0.22804993,-0.30854866,-1.1384342,-0.044389784,1.0736623,0.12279278,0.09043731,0.4841696,-0.13929334,0.14004177,-0.067619346,-0.08962618,-0.90007013,1.2523625,-0.45873713,-0.4048824,-0.2545485,0.5947598,-0.609895,0.24253418,-0.03628537,-0.2914481,-0.4773125,0.9425236,-0.0865359,0.13434571,-0.13549925,0.16008946,-0.7104685,0.03202728
ham,1.4408094,1.3059292,-0.60779816,-0.18775035,-1.6153691,0.17551374,-0.36282718,0.773473,0.8212017,0.47408962,-0.46351248,0.025278341,1.1750025,-0.8352207,-0.9848036,0.9150918,0.3257829,0.6074095,0.13595113,0.5592374,-0.28326696,-0.031738278,-0.87579125,-0.3995119,0.4295726,0.047083363,0.21006903,0.03798634,0.27415794,0.59934956,0.012587272,-0.35697216,0.69856995,0.40007442,-0.25455806,0.8795428,0.17112252,0.25882164,-0.058239248,0.24770589,0.25058866,-0.2234574,0.15034784,-0.78822494,-0.12488869,-0.04104778,0.46827137,-0.52608645,0.96630996,-0.088561416
spam,1.1676246,0.8860013,0.82712257,-1.3246794,-0.093679965,0.19346535,-0.43865502,-1.6011642,0.15343639,0.024619669,-0.21921939,-0.69139737,-0.28768125,0.21391946,0.2074875,-0.28348547,-0.68779886,0.7797425,0.1452499,0.3312713,-0.48990345,0.1716709,-0.0997494,0.13891149,-0.24267064,-0.77428186,0.42607337,-0.24711737,-0.55832994,-0.7360262,-0.068813816,0.63902336,1.2257366,-0.23142496,0.2984496,-0.07209644,0.3255657,-0.09383432,0.013838225,-0.7063234,0.10163419,-0.088563174,-0.26265925,-0.05680552,-0.34777328,-0.09961651,0.17358214,0.058126897,0.45547953,-0.5425284
spam,3.2582703,0.62138575,0.28395212,-0.101345584,0.20702821,-0.79841876,-0.45809388,-1.081771,0.56439507,-0.92851627,-0.3322646,0.45776132,0.41876158,0.659698,-0.5706462,-0.7436862,0.3247891,-0.96079004,-0.17685476,0.7346107,0.81482273,0.6042645,0.6323574,0.5402971,0.16133079,0.6652851,0.5159029,-0.089042544,0.92451465,0.29193282,0.23845315,-0.08917524,0.391702,-0.32172936,0.20674363,0.2622133,0.4853296,-0.26639885,0.561853,0.60252416,0.36000907,0.18591538,0.83218473,0.038825735,0.06298727,-0.17908204,-0.1766691,-0.011907935,-0.22538024,0.19162846
ham,-1.5500813,-1.3354886,-0.120684385,0.5260887,0.80160445,1.1230218,-0.79605937,-0.3108322,-0.1937932,-0.5502403,-0.044963516,1.4823499,-0.3568495,-0.013438366,-0.6603969,1.14804,-0.5712162,-0.5625678,0.58501637,-0.71793854,-0.00993745,-0.11540812,-0.8253233,0.24660319,-0.60624814,-0.39307636,-0.07035309,0.33088332,0.39897102,-0.15290949,0.15526107,0.87837774,0.5331323,0.17350213,0.48007935,0.70657957,-0.22786641,-0.8552406,0.5616692,-0.30745158,0.27443695,-0.8455863,-0.36996222,0.46640474,-0.18371424,-0.6383482,-0.1189937,0.16954702,-0.574078,0.4147525
ham,0.7839086,1.3781927,-0.50238985,-0.017528728,-0.94074875,-0.84503055,-0.0033417642,-1.3060639,-0.014727533,1.0498819,-0.26153806,0.78325146,0.011490941,-0.33833078,0.56943315,-1.3320718,1.2523757,-0.682683,-0.7471731,-0.15976708,0.9130897,0.67548066,0.07018264,1.0060008,0.10858446,0.82141703,0.25869626,0.78433365,0.62595606,1.3943408,-0.8236104,0.98523885,0.37912637,0.80480874,-1.0964093,1.2246883,-0.29943085,0.18183067,0.55285335,-0.26824108,-0.4255166,1.0257411,0.9338409,-0.89058423,1.5227563,-1.3010827,-0.47916374,-0.2313447,0.44564292,-0.2969139
spam,3.1670659,0.31607467,0.3214221,-0.307046,0.5435713,-0.98217964,-0.73944163,-0.87659085,1.0130529,-0.7646185,-0.56247085,0.38637805,-0.07333398,0.81539667,0.19890277,-0.60084546,0.25191098,-0.907416,-0.15348224,0.38526964,0.37142485,0.15151758,-0.69938976,-0.01014021,-0.2994219,0.83964306,-0.04178621,-0.081915975,0.8386656,-0.042365193,0.46118045,-0.6070835,-0.04875531,0.4106401,0.64744294,0.49232805,0.37560034,1.2579756,0.5200535,-0.60705334,0.5905291,0.29570174,-0.30489916,-0.019872606,-0.20723835,-0.18244456,0.09663264,0.4701896,0.2836818,0.12924108
ham,0.21624467,4.1541357,1.7969675,0.9754118,0.47987825,0.3759247,0.08403817,-0.0020668507,0.3561688,-0.17650834,0.4997797,-1.4501202,1.181312,0.13623607,-0.47995788,-0.06123221,-0.0789735,0.8628144,-0.117866576,0.1295983,0.77973306,0.30711877,0.32041925,-0.7669604,0.12680939,-0.12864655,-0.15939012,-0.07132059,0.036749363,0.11247575,0.6523091,0.70310134,1.0400592,0.046921775,-0.10369483,-0.3701548,0.03851625,0.05634009,0.29868513,-0.18302889,0.5462309,0.48428527,-0.48776323,-0.27829456,-0.8144249,-0.6949904,-0.39562535,0.4299365,0.13240665,-0.34733173
spam,1.5896189,1.6632063,0.6688181,-0.11643775,-0.426171,-0.17734909,-0.7356291,0.077747144,1.154128,-1.5165781,-0.54558563,0.6895638,-0.038920864,-0.4589287,-0.58769464,0.057151467,0.54076254,0.46422008,-0.2836637,-0.42311594,0.47721744,-0.06633513,-0.36814597,-0.67065716,0.23584506,-0.124296844,0.5982628,-0.34429094,1.040007,0.31340814,0.33157623,0.17246659,-0.8100329,-0.09913093,0.60676825,-0.25065514,0.6914438,0.044010468,-0.15097488,0.11685556,0.09878639,0.14544025,0.3257131,-0.10511345,-0.050727636,-0.083183914,-0.3493152,-0.2070468,-0.09333795,0.20402792
ham,1.5884969,2.0420902,0.37211967,0.38962054,-0.37078577,0.7916937,-0.3278216,0.20470917,1.3084263,-0.25244018,0.117799066,0.84921366,-0.46830627,0.47016647,-1.160782,0.17068022,-0.5427482,0.31438616,-0.25996923,-0.002699934,-0.23243651,-0.37946764,1.2115791,-0.26624542,-0.6933698,-0.03545872,-0.6650292,-0.9969384,0.4816129,-0.64163166,0.54437137,-1.053323,-0.36322135,-0.9523889,-1.0473058,0.33304203,0.03979059,-0.21064398,-0.5666196,1.9263345,0.50598484,0.14042267,-0.45456243,0.11070149,-1.7027645,0.5250732,-0.17955521,0.4871957,-0.38619453,-0.68120766
ham,-0.6483257,-1.8137476,2.1155014,1.079915,-0.2413261,-0.48786446,2.1555471,-0.1030778,0.6446115,0.8123665,-0.95110637,-1.1708272,1.1956172,1.2113388,-0.6515068,1.070775,0.042709976,0.9169302,0.009699471,0.4791313,0.22031933,-0.18056372,0.13602045,-0.32505685,0.19533977,0.8566748,0.53664815,-0.06639966,-0.0393681,0.39458033,-0.8689455,0.21424763,-0.23924157,0.6659528,0.06391454,0.62267077,0.6397233,0.26853797,0.93617094,0.04524934,-0.8083237,-0.2017031,0.36139214,0.16327828,-1.0788366,-0.4007634,0.03461524,-0.44852,-0.03541106,0.25380495
